"","site","location","order","family","length","dry_weight","ecomorphology","area_pool","human_influence","method","type"
"10473","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10474","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10475","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10476","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10477","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10478","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10479","Weierbach","Control","Bivalvia","Sphaeriidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10480","Weierbach","Control","Ephemeroptera","Baetidae",3,0.163901756698852,2,1282,100688.788235785,"kick_net","aquatic"
"10481","Weierbach","Control","Oligochaeta",NA,7,-56.7934015071117,2,1282,100688.788235785,"kick_net","aquatic"
"10482","Weierbach","Control","Gastropoda","Lymnaeidae",3,6.06872620690734,2,1282,100688.788235785,"kick_net","aquatic"
"10483","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10484","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10485","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10486","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10487","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10488","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10489","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10490","Weierbach","Control","Amphipoda","Gammaridae",3,0.197894293315652,2,1282,100688.788235785,"kick_net","aquatic"
"10491","Weierbach","Control","Diptera","Stratiomyidae",4,0.183873891854257,2,1282,100688.788235785,"kick_net","aquatic"
"10492","Weierbach","Control","Oligochaeta",NA,7,-56.7934015071117,2,1282,100688.788235785,"kick_net","aquatic"
"10493","Weierbach","Control","Oligochaeta",NA,7,-56.7934015071117,2,1282,100688.788235785,"kick_net","aquatic"
"10494","Weierbach","Control","Oligochaeta",NA,14,-355.741731915688,2,1282,100688.788235785,"kick_net","aquatic"
"10495","Weierbach","Control","Oligochaeta",NA,16,-506.572405100162,2,1282,100688.788235785,"kick_net","aquatic"
"10496","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10497","Weierbach","Control","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10498","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10499","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10500","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10501","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10502","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10503","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10504","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10505","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10506","Weierbach","Control","Ephemeroptera","Baetidae",3,0.163901756698852,2,1282,100688.788235785,"kick_net","aquatic"
"10507","Weierbach","Control","Coleoptera","Hydraenidae",2,0.110103149132961,2,1282,100688.788235785,"kick_net","aquatic"
"10508","Weierbach","Control","Coleoptera","Hydrophilidae",3,0.0269693844680264,2,1282,100688.788235785,"kick_net","aquatic"
"10509","Weierbach","Control","Diptera","Anthomyiidae",2,0.0289276689985536,2,1282,100688.788235785,"kick_net","aquatic"
"10510","Weierbach","Control","Oligochaeta",NA,10,-145.99190990423,2,1282,100688.788235785,"kick_net","aquatic"
"10511","Weierbach","Control","Oligochaeta",NA,11,-187.886975963176,2,1282,100688.788235785,"kick_net","aquatic"
"10512","Weierbach","Control","Oligochaeta",NA,12,-236.550744795198,2,1282,100688.788235785,"kick_net","aquatic"
"10513","Weierbach","Control","Oligochaeta",NA,14,-355.741731915688,2,1282,100688.788235785,"kick_net","aquatic"
"10514","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10515","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10516","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10517","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10518","Weierbach","Control","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10519","Weierbach","Control","Bivalvia","Sphaeriidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10520","Weierbach","Control","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10521","Weierbach","Control","Amphipoda","Gammaridae",14,16.4746893941346,2,1282,100688.788235785,"kick_net","aquatic"
"10522","Weierbach","Control","Ephemeroptera","Baetidae",2,0.0522288528220242,2,1282,100688.788235785,"kick_net","aquatic"
"10523","Weierbach","Control","Coleoptera","Dytiscidae",5,3.46003347708045,2,1282,100688.788235785,"kick_net","aquatic"
"10524","Weierbach","Control","Coleoptera","Hydraenidae",3,0.307121787019746,2,1282,100688.788235785,"kick_net","aquatic"
"10525","Weierbach","Control","Diptera","Tipulidae",18,28.42903438008,2,1282,100688.788235785,"kick_net","aquatic"
"10526","Weierbach","Inflow","Hirudinea","Glossiphoniidae",4,-33.92,2,1282,100688.788235785,"kick_net","aquatic"
"10527","Weierbach","Inflow","Oligochaeta",NA,4,-12.9112312370363,2,1282,100688.788235785,"kick_net","aquatic"
"10528","Weierbach","Inflow","Oligochaeta",NA,6,-37.7648170587532,2,1282,100688.788235785,"kick_net","aquatic"
"10529","Weierbach","Inflow","Oligochaeta",NA,8,-80.8731937081121,2,1282,100688.788235785,"kick_net","aquatic"
"10530","Weierbach","Inflow","Oligochaeta",NA,8,-80.8731937081121,2,1282,100688.788235785,"kick_net","aquatic"
"10531","Weierbach","Inflow","Oligochaeta",NA,8,-80.8731937081121,2,1282,100688.788235785,"kick_net","aquatic"
"10532","Weierbach","Inflow","Oligochaeta",NA,9,-110.460527063449,2,1282,100688.788235785,"kick_net","aquatic"
"10533","Weierbach","Inflow","Oligochaeta",NA,11,-187.886975963176,2,1282,100688.788235785,"kick_net","aquatic"
"10534","Weierbach","Inflow","Oligochaeta",NA,13,-292.375401854672,2,1282,100688.788235785,"kick_net","aquatic"
"10535","Weierbach","Inflow","Bivalvia","Sphaeriidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10536","Weierbach","Inflow","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10537","Weierbach","Inflow","Amphipoda","Gammaridae",6,1.44723771988851,2,1282,100688.788235785,"kick_net","aquatic"
"10538","Weierbach","Inflow","Amphipoda","Gammaridae",8,3.30503845216443,2,1282,100688.788235785,"kick_net","aquatic"
"10539","Weierbach","Inflow","Amphipoda","Gammaridae",9,4.6345741215268,2,1282,100688.788235785,"kick_net","aquatic"
"10540","Weierbach","Inflow","Amphipoda","Gammaridae",9,4.6345741215268,2,1282,100688.788235785,"kick_net","aquatic"
"10541","Weierbach","Inflow","Amphipoda","Gammaridae",12,10.5839182261171,2,1282,100688.788235785,"kick_net","aquatic"
"10542","Weierbach","Inflow","Coleoptera","Elmidae",2,0.104142611610457,2,1282,100688.788235785,"kick_net","aquatic"
"10543","Weierbach","Inflow","Coleoptera","Elmidae",2,0.104142611610457,2,1282,100688.788235785,"kick_net","aquatic"
"10544","Weierbach","Inflow","Coleoptera","Elmidae",3,0.292849958408359,2,1282,100688.788235785,"kick_net","aquatic"
"10545","Weierbach","Inflow","Coleoptera","Elmidae",4,0.60985640166515,2,1282,100688.788235785,"kick_net","aquatic"
"10546","Weierbach","Inflow","Diptera","Limoniidae",3,0.0857956693264501,2,1282,100688.788235785,"kick_net","aquatic"
"10547","Weierbach","Inflow","Hirudinea","Glossiphoniidae",2,-8.48,2,1282,100688.788235785,"kick_net","aquatic"
"10548","Weierbach","Inflow","Oligochaeta",NA,6,-37.7648170587532,2,1282,100688.788235785,"kick_net","aquatic"
"10549","Weierbach","Inflow","Oligochaeta",NA,11,-187.886975963176,2,1282,100688.788235785,"kick_net","aquatic"
"10550","Weierbach","Inflow","Oligochaeta",NA,18,-691.901139271444,2,1282,100688.788235785,"kick_net","aquatic"
"10551","Weierbach","Inflow","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10552","Weierbach","Inflow","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10553","Weierbach","Inflow","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10554","Weierbach","Inflow","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10555","Weierbach","Inflow","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10556","Weierbach","Inflow","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10557","Weierbach","Inflow","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10558","Weierbach","Inflow","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10559","Weierbach","Inflow","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10560","Weierbach","Inflow","Amphipoda","Gammaridae",3,0.197894293315652,2,1282,100688.788235785,"kick_net","aquatic"
"10561","Weierbach","Inflow","Amphipoda","Gammaridae",3,0.197894293315652,2,1282,100688.788235785,"kick_net","aquatic"
"10562","Weierbach","Inflow","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10563","Weierbach","Inflow","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10564","Weierbach","Inflow","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10565","Weierbach","Inflow","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10566","Weierbach","Inflow","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10567","Weierbach","Inflow","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10568","Weierbach","Inflow","Amphipoda","Gammaridae",6,1.44723771988851,2,1282,100688.788235785,"kick_net","aquatic"
"10569","Weierbach","Inflow","Amphipoda","Gammaridae",8,3.30503845216443,2,1282,100688.788235785,"kick_net","aquatic"
"10570","Weierbach","Inflow","Coleoptera","Dytiscidae",2,0.34981009553458,2,1282,100688.788235785,"kick_net","aquatic"
"10571","Weierbach","Inflow","Coleoptera","Elmidae",3,0.292849958408359,2,1282,100688.788235785,"kick_net","aquatic"
"10572","Weierbach","Inflow","Coleoptera","Hydraenidae",2,0.110103149132961,2,1282,100688.788235785,"kick_net","aquatic"
"10573","Weierbach","Inflow","Coleoptera","Hydraenidae",2,0.110103149132961,2,1282,100688.788235785,"kick_net","aquatic"
"10574","Weierbach","Inflow","Coleoptera","Hydraenidae",2,0.110103149132961,2,1282,100688.788235785,"kick_net","aquatic"
"10575","Weierbach","Inflow","Coleoptera","Hydrophilidae",2,0.011052747904782,2,1282,100688.788235785,"kick_net","aquatic"
"10576","Weierbach","Inflow","Coleoptera","Hydrophilidae",3,0.0269693844680264,2,1282,100688.788235785,"kick_net","aquatic"
"10577","Weierbach","Inflow","Coleoptera","Hydrophilidae",3,0.0269693844680264,2,1282,100688.788235785,"kick_net","aquatic"
"10578","Weierbach","Inflow","Coleoptera","Hydrophilidae",3,0.0269693844680264,2,1282,100688.788235785,"kick_net","aquatic"
"10579","Weierbach","Inflow","Diptera","Chironomidae",10,1.38554572591164,2,1282,100688.788235785,"kick_net","aquatic"
"10580","Weierbach","Inflow","Diptera","Psychodidae",5,0.333499239767611,2,1282,100688.788235785,"kick_net","aquatic"
"10581","Weierbach","Inflow","Diptera","Psychodidae",7,0.81845139581811,2,1282,100688.788235785,"kick_net","aquatic"
"10582","Weierbach","Inflow","Diptera","Psychodidae",7,0.81845139581811,2,1282,100688.788235785,"kick_net","aquatic"
"10583","Weierbach","Inflow","Oligochaeta",NA,5,-23.3072940622724,2,1282,100688.788235785,"kick_net","aquatic"
"10584","Weierbach","Inflow","Oligochaeta",NA,5,-23.3072940622724,2,1282,100688.788235785,"kick_net","aquatic"
"10585","Weierbach","Inflow","Oligochaeta",NA,5,-23.3072940622724,2,1282,100688.788235785,"kick_net","aquatic"
"10586","Weierbach","Inflow","Oligochaeta",NA,9,-110.460527063449,2,1282,100688.788235785,"kick_net","aquatic"
"10587","Weierbach","Inflow","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10588","Weierbach","Inflow","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10589","Weierbach","Inflow","Diptera","Limoniidae",3,0.0857956693264501,2,1282,100688.788235785,"kick_net","aquatic"
"10590","Weierbach","Inflow","Diptera","Limoniidae",4,0.175375677528866,2,1282,100688.788235785,"kick_net","aquatic"
"10591","Weierbach","Inflow","Oligochaeta",NA,8,-80.8731937081121,2,1282,100688.788235785,"kick_net","aquatic"
"10592","Weierbach","Inflow","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10593","Weierbach","Inflow","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10594","Weierbach","Inflow","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10595","Weierbach","Inflow","Amphipoda","Gammaridae",3,0.197894293315652,2,1282,100688.788235785,"kick_net","aquatic"
"10596","Weierbach","Inflow","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10597","Weierbach","Inflow","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10598","Weierbach","Inflow","Amphipoda","Gammaridae",6,1.44723771988851,2,1282,100688.788235785,"kick_net","aquatic"
"10599","Weierbach","Inflow","Amphipoda","Gammaridae",6,1.44723771988851,2,1282,100688.788235785,"kick_net","aquatic"
"10600","Weierbach","Inflow","Amphipoda","Gammaridae",7,2.25273772956822,2,1282,100688.788235785,"kick_net","aquatic"
"10601","Weierbach","Inflow","Coleoptera","Elmidae",2,0.104142611610457,2,1282,100688.788235785,"kick_net","aquatic"
"10602","Weierbach","Inflow","Coleoptera","Elmidae",2,0.104142611610457,2,1282,100688.788235785,"kick_net","aquatic"
"10603","Weierbach","Inflow","Coleoptera","Elmidae",4,0.60985640166515,2,1282,100688.788235785,"kick_net","aquatic"
"10604","Weierbach","Inflow","Coleoptera","Elmidae",4,0.60985640166515,2,1282,100688.788235785,"kick_net","aquatic"
"10605","Weierbach","Inflow","Coleoptera","Elmidae",5,1.07730657426716,2,1282,100688.788235785,"kick_net","aquatic"
"10606","Weierbach","Inflow","Coleoptera","Hydraenidae",2,0.110103149132961,2,1282,100688.788235785,"kick_net","aquatic"
"10607","Weierbach","Inflow","Coleoptera","Hydraenidae",3,0.307121787019746,2,1282,100688.788235785,"kick_net","aquatic"
"10608","Weierbach","Inflow","Diptera","Psychodidae",4,0.183873891854257,2,1282,100688.788235785,"kick_net","aquatic"
"10609","Weierbach","Inflow","Diptera","Psychodidae",6,0.542457635570839,2,1282,100688.788235785,"kick_net","aquatic"
"10610","Weierbach","Inflow","Diptera","Tipulidae",7,1.99337935299647,2,1282,100688.788235785,"kick_net","aquatic"
"10611","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10612","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10613","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10614","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10615","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10616","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10617","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10618","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10619","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10620","Weierbach","Pool","Platyhelminthes","Dugesiidae",3,0.119632844895296,2,1282,100688.788235785,"kick_net","aquatic"
"10621","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10622","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10623","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10624","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10625","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10626","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10627","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10628","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10629","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10630","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10631","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10632","Weierbach","Pool","Platyhelminthes","Dugesiidae",4,0.274740939660081,2,1282,100688.788235785,"kick_net","aquatic"
"10633","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10634","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10635","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10636","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10637","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10638","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10639","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10640","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10641","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10642","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10643","Weierbach","Pool","Platyhelminthes","Dugesiidae",5,0.523592379231768,2,1282,100688.788235785,"kick_net","aquatic"
"10644","Weierbach","Pool","Platyhelminthes","Dugesiidae",6,0.886802927119706,2,1282,100688.788235785,"kick_net","aquatic"
"10645","Weierbach","Pool","Platyhelminthes","Dugesiidae",6,0.886802927119706,2,1282,100688.788235785,"kick_net","aquatic"
"10646","Weierbach","Pool","Platyhelminthes","Dugesiidae",6,0.886802927119706,2,1282,100688.788235785,"kick_net","aquatic"
"10647","Weierbach","Pool","Hirudinea","Glossiphoniidae",6,-76.32,2,1282,100688.788235785,"kick_net","aquatic"
"10648","Weierbach","Pool","Oligochaeta",NA,4,-12.9112312370363,2,1282,100688.788235785,"kick_net","aquatic"
"10649","Weierbach","Pool","Oligochaeta",NA,6,-37.7648170587532,2,1282,100688.788235785,"kick_net","aquatic"
"10650","Weierbach","Pool","Oligochaeta",NA,6,-37.7648170587532,2,1282,100688.788235785,"kick_net","aquatic"
"10651","Weierbach","Pool","Oligochaeta",NA,13,-292.375401854672,2,1282,100688.788235785,"kick_net","aquatic"
"10652","Weierbach","Pool","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10653","Weierbach","Pool","Bivalvia","Sphaeriidae",1,0.005,2,1282,100688.788235785,"kick_net","aquatic"
"10654","Weierbach","Pool","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10655","Weierbach","Pool","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10656","Weierbach","Pool","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10657","Weierbach","Pool","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10658","Weierbach","Pool","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10659","Weierbach","Pool","Bivalvia","Sphaeriidae",2,0.0370635224756148,2,1282,100688.788235785,"kick_net","aquatic"
"10660","Weierbach","Pool","Amphipoda","Gammaridae",1,0.00845,2,1282,100688.788235785,"kick_net","aquatic"
"10661","Weierbach","Pool","Amphipoda","Gammaridae",1,0.00845,2,1282,100688.788235785,"kick_net","aquatic"
"10662","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10663","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10664","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10665","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10666","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10667","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10668","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10669","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10670","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10671","Weierbach","Pool","Amphipoda","Gammaridae",2,0.0617964193315659,2,1282,100688.788235785,"kick_net","aquatic"
"10672","Weierbach","Pool","Amphipoda","Gammaridae",3,0.197894293315652,2,1282,100688.788235785,"kick_net","aquatic"
"10673","Weierbach","Pool","Amphipoda","Gammaridae",3,0.197894293315652,2,1282,100688.788235785,"kick_net","aquatic"
"10674","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10675","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10676","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10677","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10678","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10679","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10680","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10681","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10682","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10683","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10684","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10685","Weierbach","Pool","Amphipoda","Gammaridae",4,0.451928691384938,2,1282,100688.788235785,"kick_net","aquatic"
"10686","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10687","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10688","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10689","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10690","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10691","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10692","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10693","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
"10694","Weierbach","Pool","Amphipoda","Gammaridae",5,0.857531547980516,2,1282,100688.788235785,"kick_net","aquatic"
