laufnummer,site,sample,taxon,family,taxon_lowest,size,author
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,9,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,13,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,14,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,17,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,3,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,3,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,6,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,6,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,6,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,11,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,11,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,11,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,12,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,12,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,12,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,12,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,13,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,13,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,14,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,14,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,14,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,14,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,15,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,16,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,16,Dominic Tinner
149,Leugene,Control_aquatic,Decapoda,Astacidae,Astacidae,8,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Dominic Tinner
149,Leugene,Control_aquatic,Odonata,Cordulegastridae,Cordulegastridae,34,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,8,Dominic Tinner
149,Leugene,Control_aquatic,Hirudinea,Erpobdellidae,Erpobdellidae,16,Dominic Tinner
149,Leugene,Control_aquatic,Oligochaeta,NA,Oligochaeta,3,Dominic Tinner
149,Leugene,Control_aquatic,Oligochaeta,NA,Oligochaeta,4,Dominic Tinner
149,Leugene,Control_aquatic,Oligochaeta,NA,Oligochaeta,6,Dominic Tinner
149,Leugene,Control_aquatic,Arachnida,Hydracarina,Hydracarina,1,Dominic Tinner
149,Leugene,Control_aquatic,Arachnida,Hydracarina,Hydracarina,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,2,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,2,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,3,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,6,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,7,Dominic Tinner
149,Leugene,Control_aquatic,Odonata,Calopterygidae,Calopterygidae,8,Dominic Tinner
149,Leugene,Control_aquatic,Coleoptera,Elmidae,Elmidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Coleoptera,Elmidae,Elmidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Goeridae,Goeridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Limnephilidae,Limnephilidae,22,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Limnephilidae,Limnephilidae,26,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,17,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,24,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,3,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Oligochaeta,NA,Oligochaeta,5,Dominic Tinner
149,Leugene,Control_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,1,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,2,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,3,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,4,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,5,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,6,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,7,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,8,Dominic Tinner
149,Leugene,Control_aquatic,Amphipoda,Gammaridae,Gammaridae,11,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,3,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Baetidae,Baetidae,6,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,2,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,2,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,3,Dominic Tinner
149,Leugene,Control_aquatic,Ephemeroptera,Ephemerellidae,Ephemerellidae,5,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Limnephilidae,Limnephilidae,18,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,9,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,9,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,10,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,10,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,11,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,11,Dominic Tinner
149,Leugene,Control_aquatic,Trichoptera,Odontoceridae,Odontoceridae,11,Dominic Tinner
149,Leugene,Control_aquatic,Diptera,Chironomidae,Chironomidae,6,Dominic Tinner
150,Leugene,Inflow_aquatic,Oligochaeta,NA,Oligochaeta,6,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,3,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Gastropoda,Hydrobiidae,Hydrobiidae,4,Dominic Tinner
150,Leugene,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Dominic Tinner
150,Leugene,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Dominic Tinner
150,Leugene,Inflow_aquatic,Arachnida,Hydracarina,Hydracarina,1,Dominic Tinner
